timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626901798101,2595,Open Home Page,200,OK,Editor 1-1,text,true,,246064,8820,2,2,http://192.168.56.101/,1574,0,10
1626901798982,1714,Open Home Page,200,OK,Editor 1-2,text,true,,194629,8820,2,2,http://192.168.56.101/,697,0,1
1626901798101,1574,Open Home Page-0,200,OK,Editor 1-1,text,true,,26458,361,2,2,http://192.168.56.101/,1574,0,10
1626901798982,698,Open Home Page-0,200,OK,Editor 1-2,text,true,,22204,361,2,2,http://192.168.56.101/,697,0,1
1626901799754,36,Open Home Page-1,200,OK,Editor 1-1,text,true,,1778,384,2,2,http://192.168.56.101/Content/Auto/Global.css,35,0,1
1626901799752,17,Open Home Page-1,200,OK,Editor 1-2,text,true,,5349,384,2,2,http://192.168.56.101/Content/Auto/Global.css,17,0,0
1626901799753,943,Open Home Page-2,200,OK,Editor 1-1,text,true,,1653,400,2,2,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",942,0,797
1626901799752,944,Open Home Page-2,200,OK,Editor 1-2,text,true,,1563,400,2,2,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",942,0,798
1626901799755,30,Open Home Page-3,200,OK,Editor 1-1,text,true,,5996,398,2,2,http://192.168.56.101/Custom/Themes/Standard/css/styles.css,28,0,1
1626901799752,23,Open Home Page-3,200,OK,Editor 1-2,text,true,,25636,398,2,2,http://192.168.56.101/Custom/Themes/Standard/css/styles.css,23,0,4
1626901799753,33,Open Home Page-4,200,OK,Editor 1-1,bin,true,,3929,395,2,2,http://192.168.56.101/Content/images/blog/blogengine.ico,33,0,4
1626901799754,32,Open Home Page-4,200,OK,Editor 1-2,bin,true,,3929,395,2,2,http://192.168.56.101/Content/images/blog/blogengine.ico,32,0,4
1626901799753,26,Open Home Page-5,200,OK,Editor 1-1,text,true,,6324,404,2,2,http://192.168.56.101/scripts/syntaxhighlighter/styles/shCore.css,26,0,4
1626901799753,32,Open Home Page-5,200,OK,Editor 1-2,text,true,,1462,404,2,2,http://192.168.56.101/scripts/syntaxhighlighter/styles/shCore.css,32,0,5
1626901799752,17,Open Home Page-6,200,OK,Editor 1-1,text,true,,2888,412,2,2,http://192.168.56.101/scripts/syntaxhighlighter/styles/shThemeDefault.css,17,0,0
1626901799789,7,Open Home Page-7,200,OK,Editor 1-1,text,true,,1410,371,2,2,http://192.168.56.101/en.res.axd,7,0,1
1626901799800,8,Open Home Page-8,200,OK,Editor 1-1,text,true,,92938,396,2,2,http://192.168.56.101/Scripts/Auto/01-jquery-1.9.1.min.js,6,0,0
1626901799815,7,Open Home Page-9,200,OK,Editor 1-1,text,true,,2533,393,2,2,http://192.168.56.101/Scripts/Auto/02-jquery.cookie.js,7,0,0
1626901799827,10,Open Home Page-10,200,OK,Editor 1-1,text,true,,5044,397,2,2,http://192.168.56.101/Scripts/Auto/04-jquery-jtemplates.js,10,0,0
1626901799838,4,Open Home Page-11,200,OK,Editor 1-1,text,true,,1571,389,2,2,http://192.168.56.101/Scripts/Auto/05-json2.min.js,4,0,0
1626901799843,6,Open Home Page-12,200,OK,Editor 1-1,text,true,,6106,381,2,2,http://192.168.56.101/Scripts/Auto/blog.js,6,0,0
1626901799850,6,Open Home Page-13,200,OK,Editor 1-1,text,true,,8661,405,2,2,http://192.168.56.101/scripts/syntaxhighlighter/scripts/XRegExp.js,6,0,0
1626901799856,4,Open Home Page-14,200,OK,Editor 1-1,text,true,,44439,404,2,2,http://192.168.56.101/scripts/syntaxhighlighter/scripts/shCore.js,4,0,0
1626901799861,5,Open Home Page-15,200,OK,Editor 1-1,text,true,,2731,410,2,2,http://192.168.56.101/scripts/syntaxhighlighter/scripts/shAutoloader.js,5,0,0
1626901799866,4,Open Home Page-16,200,OK,Editor 1-1,text,true,,2142,401,2,2,http://192.168.56.101/scripts/syntaxhighlighter/shActivator.js,4,0,0
1626901799871,11,Open Home Page-17,200,OK,Editor 1-1,text,true,,23342,471,2,2,http://192.168.56.101/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637505740081165534,11,0,0
1626901799753,27,Open Home Page-6,200,OK,Editor 1-2,text,true,,2888,412,2,2,http://192.168.56.101/scripts/syntaxhighlighter/styles/shThemeDefault.css,27,0,4
1626901799883,5,Open Home Page-18,200,OK,Editor 1-1,bin,true,,840,394,2,2,http://192.168.56.101/Content/images/blog/rssButton.png,5,0,0
1626901799790,10,Open Home Page-7,200,OK,Editor 1-2,text,true,,1410,371,2,2,http://192.168.56.101/en.res.axd,10,0,1
1626901799801,17,Open Home Page-8,200,OK,Editor 1-2,text,true,,33229,396,2,2,http://192.168.56.101/Scripts/Auto/01-jquery-1.9.1.min.js,16,0,0
1626901799821,4,Open Home Page-9,200,OK,Editor 1-2,text,true,,2533,393,2,2,http://192.168.56.101/Scripts/Auto/02-jquery.cookie.js,4,0,0
1626901799829,8,Open Home Page-10,200,OK,Editor 1-2,text,true,,10011,397,2,2,http://192.168.56.101/Scripts/Auto/04-jquery-jtemplates.js,8,0,0
1626901799838,3,Open Home Page-11,200,OK,Editor 1-2,text,true,,3070,389,2,2,http://192.168.56.101/Scripts/Auto/05-json2.min.js,3,0,0
1626901799842,7,Open Home Page-12,200,OK,Editor 1-2,text,true,,24755,381,2,2,http://192.168.56.101/Scripts/Auto/blog.js,7,0,0
1626901799850,6,Open Home Page-13,200,OK,Editor 1-2,text,true,,8661,405,2,2,http://192.168.56.101/scripts/syntaxhighlighter/scripts/XRegExp.js,6,0,0
1626901799856,6,Open Home Page-14,200,OK,Editor 1-2,text,true,,13593,404,2,2,http://192.168.56.101/scripts/syntaxhighlighter/scripts/shCore.js,6,0,0
1626901799863,4,Open Home Page-15,200,OK,Editor 1-2,text,true,,2731,410,2,2,http://192.168.56.101/scripts/syntaxhighlighter/scripts/shAutoloader.js,4,0,0
1626901799867,6,Open Home Page-16,200,OK,Editor 1-2,text,true,,2142,401,2,2,http://192.168.56.101/scripts/syntaxhighlighter/shActivator.js,6,0,0
1626901799873,11,Open Home Page-17,200,OK,Editor 1-2,text,true,,23342,471,2,2,http://192.168.56.101/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637505740081165534,11,0,0
1626901799885,3,Open Home Page-18,200,OK,Editor 1-2,bin,true,,840,394,2,2,http://192.168.56.101/Content/images/blog/rssButton.png,3,0,0
1626901799889,321,Open Home Page-19,200,OK,Editor 1-1,bin,true,,1475,418,2,2,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,321,0,285
1626901799889,324,Open Home Page-19,200,OK,Editor 1-2,bin,true,,1475,418,2,2,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,324,0,291
1626901800187,62,Open Home Page-20,200,OK,Editor 1-1,bin,true,,2044,418,2,2,http://www.gravatar.com/avatar/2d09ce1d6e0317465a574a4de66e4487.jpg?d=identicon,61,0,29
1626901800188,61,Open Home Page-20,200,OK,Editor 1-2,bin,true,,2044,418,2,2,http://www.gravatar.com/avatar/2d09ce1d6e0317465a574a4de66e4487.jpg?d=identicon,61,0,28
1626901800187,63,Open Home Page-21,200,OK,Editor 1-1,bin,true,,1762,418,2,2,http://www.gravatar.com/avatar/986793c615afa4c4db153d7f6c678cbb.jpg?d=identicon,63,0,29
1626901800189,61,Open Home Page-21,200,OK,Editor 1-2,bin,true,,1762,418,2,2,http://www.gravatar.com/avatar/986793c615afa4c4db153d7f6c678cbb.jpg?d=identicon,61,0,28
1626901798680,1714,Open Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-2,,true,,194629,8820,2,2,null,697,330,1
1626901797712,2595,Open Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-1,,true,,246064,8820,2,2,null,1574,419,10
1626901801028,361,ClickLoginIn ,200,OK,Editor 1-1,text,true,,104781,2349,2,2,http://192.168.56.101/Account/login.aspx,94,0,0
1626901801028,94,ClickLoginIn -0,200,OK,Editor 1-1,text,true,,4538,386,2,2,http://192.168.56.101/Account/login.aspx,94,0,0
1626901801128,261,ClickLoginIn -1,200,OK,Editor 1-1,text,true,,1091,399,2,2,"http://fonts.googleapis.com/css?family=Roboto:400,500",261,0,129
1626901801129,22,ClickLoginIn -2,200,OK,Editor 1-1,text,true,,5902,387,2,2,http://192.168.56.101/Account/account.css,22,0,0
1626901801130,19,ClickLoginIn -3,200,OK,Editor 1-1,text,true,,84687,395,2,2,http://192.168.56.101/Scripts/jquery-2.1.4.min.js,18,0,0
1626901801138,25,ClickLoginIn -4,200,OK,Editor 1-1,text,true,,1076,386,2,2,http://192.168.56.101/Account/account.js,25,0,0
1626901801136,26,ClickLoginIn -5,200,OK,Editor 1-1,bin,true,,7487,396,2,2,http://192.168.56.101/Content/images/blog/logo.png,26,0,0
1626901801026,373,ClickLoginIn ,200,OK,Editor 1-2,text,true,,49310,2349,2,2,http://192.168.56.101/Account/login.aspx,100,0,0
1626901801026,100,ClickLoginIn -0,200,OK,Editor 1-2,text,true,,4538,386,2,2,http://192.168.56.101/Account/login.aspx,100,0,0
1626901800726,361,ClickLogin,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-1,,true,,104781,2349,2,2,null,94,340,0
1626901801135,264,ClickLoginIn -1,200,OK,Editor 1-2,text,true,,1091,399,2,2,"http://fonts.googleapis.com/css?family=Roboto:400,500",263,0,130
1626901801135,25,ClickLoginIn -2,200,OK,Editor 1-2,text,true,,2125,387,2,2,http://192.168.56.101/Account/account.css,25,0,0
1626901801135,32,ClickLoginIn -3,200,OK,Editor 1-2,text,true,,29977,395,2,2,http://192.168.56.101/Scripts/jquery-2.1.4.min.js,32,0,0
1626901801134,21,ClickLoginIn -4,200,OK,Editor 1-2,text,true,,4092,386,2,2,http://192.168.56.101/Account/account.js,21,0,0
1626901801133,16,ClickLoginIn -5,200,OK,Editor 1-2,bin,true,,7487,396,2,2,http://192.168.56.101/Content/images/blog/logo.png,16,0,0
1626901800725,373,ClickLogin,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-2,,true,,49310,2349,2,2,null,100,330,0
1626901801728,13,Login,302,Found,Editor 1-2,text,true,,1164,1093,2,2,http://192.168.56.101/Account/login.aspx,13,0,0
1626901801728,13,Login-0,302,Found,Editor 1-2,text,true,,1164,1093,2,2,http://192.168.56.101/Account/login.aspx,13,0,0
1626901801728,13,Login,302,Found,Editor 1-1,text,true,,1164,1109,2,2,http://192.168.56.101/Account/login.aspx,13,0,0
1626901801728,13,Login-0,302,Found,Editor 1-1,text,true,,1164,1109,2,2,http://192.168.56.101/Account/login.aspx,13,0,0
1626901801428,13,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-2,,true,,1164,1093,2,2,null,13,308,0
1626901801427,13,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-1,,true,,1164,1109,2,2,null,13,310,0
1626901802050,51,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,51,0,0
1626901802052,49,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,49,0,0
1626901802405,14,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,14,0,0
1626901801750,63,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,63,607,0
1626901802405,18,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,18,0,0
1626901801749,69,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,69,606,0
1626901802723,51,SelectDate_1/2021/05/25/default-106,200,OK,Editor 1-1,text,true,,48860,2323,2,2,http://192.168.56.101/2021/05/25/default,30,0,0
1626901802723,30,SelectDate_1/2021/05/25/default-106-0,200,OK,Editor 1-1,text,true,,33508,1160,2,2,http://192.168.56.101/2021/05/25/default,30,0,0
1626901802767,7,SelectDate_1/2021/05/25/default-106-1,200,OK,Editor 1-1,text,true,,15352,1163,2,2,http://192.168.56.101/Scripts/App/widget.js,7,0,0
1626901802420,51,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-1,,true,,48860,2323,2,2,null,30,306,0
1626901802724,53,SelectDate_1/2021/05/25/default-106,200,OK,Editor 1-2,text,true,,37226,2323,2,2,http://192.168.56.101/2021/05/25/default,31,0,0
1626901802724,32,SelectDate_1/2021/05/25/default-106-0,200,OK,Editor 1-2,text,true,,33508,1160,2,2,http://192.168.56.101/2021/05/25/default,31,0,0
1626901802771,6,SelectDate_1/2021/05/25/default-106-1,200,OK,Editor 1-2,text,true,,3718,1163,2,2,http://192.168.56.101/Scripts/App/widget.js,6,0,0
1626901802424,53,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-2,,true,,37226,2323,2,2,null,31,301,0
1626901803078,132,OpenPost_1/post/test122-107,200,OK,Editor 1-2,text,true,,34982,2368,2,2,http://192.168.56.101/post/test1100,103,0,0
1626901803078,103,OpenPost_1/post/test122-107-0,200,OK,Editor 1-2,text,true,,32148,1173,2,2,http://192.168.56.101/post/test1100,103,0,0
1626901803199,11,OpenPost_1/post/test122-107-1,200,OK,Editor 1-2,bin,true,,2834,1195,2,2,http://192.168.56.101/Content/images/blog/ajax-loader.gif,11,0,0
1626901802778,132,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-2,,true,,34982,2368,2,2,null,103,301,0
1626901803077,135,OpenPost_1/post/test122-107,200,OK,Editor 1-1,text,true,,34982,2368,2,2,http://192.168.56.101/post/test1100,106,0,0
1626901803077,107,OpenPost_1/post/test122-107-0,200,OK,Editor 1-1,text,true,,32148,1173,2,2,http://192.168.56.101/post/test1100,106,0,0
1626901803202,10,OpenPost_1/post/test122-107-1,200,OK,Editor 1-1,bin,true,,2834,1195,2,2,http://192.168.56.101/Content/images/blog/ajax-loader.gif,10,0,0
1626901802777,135,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor 1-1,,true,,34982,2368,2,2,null,106,302,0
1626901803512,1528,12/admin/app/editor/editpost.cshtml-181,200,OK,Editor 1-2,text,true,,959215,11271,2,2,http://192.168.56.101/admin/app/editor/editpost.cshtml?id=792eb2cb-627a-4bf5-8af4-d4175ab4219e,1391,0,0
1626901803515,1547,12/admin/app/editor/editpost.cshtml-181,200,OK,Editor 1-1,text,true,,829213,11271,2,2,http://192.168.56.101/admin/app/editor/editpost.cshtml?id=792eb2cb-627a-4bf5-8af4-d4175ab4219e,1405,0,0
1626901803512,1391,12/admin/app/editor/editpost.cshtml-181-0,200,OK,Editor 1-2,text,true,,22729,1232,2,2,http://192.168.56.101/admin/app/editor/editpost.cshtml?id=792eb2cb-627a-4bf5-8af4-d4175ab4219e,1391,0,0
1626901803515,1405,12/admin/app/editor/editpost.cshtml-181-0,200,OK,Editor 1-1,text,true,,22729,1232,2,2,http://192.168.56.101/admin/app/editor/editpost.cshtml?id=792eb2cb-627a-4bf5-8af4-d4175ab4219e,1405,0,0
1626901804906,134,12/admin/app/editor/editpost.cshtml-181-1,200,OK,Editor 1-2,text,true,,1143,421,2,2,"http://fonts.googleapis.com/css?family=Roboto:300,400,500",134,0,0
1626901804925,137,12/admin/app/editor/editpost.cshtml-181-1,200,OK,Editor 1-1,text,true,,1143,421,2,2,"http://fonts.googleapis.com/css?family=Roboto:300,400,500",137,0,0
1626901804929,67,12/admin/app/editor/editpost.cshtml-181-2,200,OK,Editor 1-1,text,true,,154662,1223,2,2,http://192.168.56.101/Content/admincss?v=DLFtuUEdbdFJ3l3-BI2Ol0kPGJClzu9gDf3nqkFRVj41,28,0,0
1626901804928,39,12/admin/app/editor/editpost.cshtml-181-3,200,OK,Editor 1-1,text,true,,121985,1202,2,2,http://192.168.56.101/admin/themes/standard/css/styles.css?ver=4,38,0,0
1626901804928,24,12/admin/app/editor/editpost.cshtml-181-4,200,OK,Editor 1-1,text,true,,31629,1190,2,2,http://192.168.56.101/admin/app/editor/admin.res.axd,24,0,0
1626901804927,33,12/admin/app/editor/editpost.cshtml-181-5,200,OK,Editor 1-1,bin,true,,6255,1192,2,2,http://192.168.56.101/Content/images/blog/noavatar.jpg,33,0,0
1626901804928,35,12/admin/app/editor/editpost.cshtml-181-6,200,OK,Editor 1-1,bin,true,,4740,1202,2,2,http://192.168.56.101/admin/themes/standard/img/logo-sidebar.png,35,0,0
1626901804953,48,12/admin/app/editor/editpost.cshtml-181-7,200,OK,Editor 1-1,text,true,,374142,1222,2,2,http://192.168.56.101/scripts/wysiwyg?v=GVduPfY5tyIFglWNPtdPkna-dC_JxfW2kMSgqxcIH1g1,30,0,0
1626901804961,80,12/admin/app/editor/editpost.cshtml-181-8,200,OK,Editor 1-1,text,true,,110419,1196,2,2,http://192.168.56.101/admin/editors/tinymce/tinymce.min.js,75,0,0
1626901804964,18,12/admin/app/editor/editpost.cshtml-181-9,200,OK,Editor 1-1,text,true,,1509,1191,2,2,http://192.168.56.101/admin/editors/tinymce/editor.js,18,0,0
1626901804906,90,12/admin/app/editor/editpost.cshtml-181-2,200,OK,Editor 1-2,text,true,,154662,1223,2,2,http://192.168.56.101/Content/admincss?v=DLFtuUEdbdFJ3l3-BI2Ol0kPGJClzu9gDf3nqkFRVj41,25,0,0
1626901804909,63,12/admin/app/editor/editpost.cshtml-181-3,200,OK,Editor 1-2,text,true,,36668,1202,2,2,http://192.168.56.101/admin/themes/standard/css/styles.css?ver=4,63,0,0
1626901804908,40,12/admin/app/editor/editpost.cshtml-181-4,200,OK,Editor 1-2,text,true,,31629,1190,2,2,http://192.168.56.101/admin/app/editor/admin.res.axd,40,0,0
1626901804907,39,12/admin/app/editor/editpost.cshtml-181-5,200,OK,Editor 1-2,bin,true,,6255,1192,2,2,http://192.168.56.101/Content/images/blog/noavatar.jpg,39,0,0
1626901804909,35,12/admin/app/editor/editpost.cshtml-181-6,200,OK,Editor 1-2,bin,true,,4740,1202,2,2,http://192.168.56.101/admin/themes/standard/img/logo-sidebar.png,35,0,0
1626901804945,48,12/admin/app/editor/editpost.cshtml-181-7,200,OK,Editor 1-2,text,true,,374142,1222,2,2,http://192.168.56.101/scripts/wysiwyg?v=GVduPfY5tyIFglWNPtdPkna-dC_JxfW2kMSgqxcIH1g1,33,0,0
1626901804946,88,12/admin/app/editor/editpost.cshtml-181-8,200,OK,Editor 1-2,text,true,,325738,1196,2,2,http://192.168.56.101/admin/editors/tinymce/tinymce.min.js,49,0,0
1626901804950,45,12/admin/app/editor/editpost.cshtml-181-9,200,OK,Editor 1-2,text,true,,1509,1191,2,2,http://192.168.56.101/admin/editors/tinymce/editor.js,45,0,0
1626901805471,434,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,709,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,434,0,0
1626901805473,432,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,709,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,432,0,0
1626901806258,80,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,80,0,0
1626901806258,81,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,81,0,0
1626901806640,9,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,9,0,0
1626901803211,2050,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,960386,15084,2,2,null,1913,1389,0
1626901806640,10,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,10,0,0
1626901803214,2071,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,830384,15084,2,2,null,1929,1366,0
1626901807552,56,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,56,0,0
1626901807552,70,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1785,2,2,http://192.168.56.101/api/posts/update/foo,70,0,0
1626901808508,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,4,0,0
1626901808523,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,3,0,0
1626901809414,4,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,4,0,0
1626901806651,64,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,64,2703,0
1626901809426,2,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626901806651,75,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1171,4341,2,2,null,75,2702,0
1626901809718,14,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,14,0,0
1626901809729,12,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,12,0,0
1626901810032,18,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,18,0,0
1626901809419,32,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,32,600,0
1626901810042,18,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,18,0,0
1626901809428,30,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,30,603,0
1626901810051,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626901810061,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,302,0
1626901810351,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901810363,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,302,0
1626901811255,19,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,19,0,0
1626901811269,14,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,14,0,0
1626901811578,19,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,19,0,0
1626901811586,19,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,19,0,0
1626901811898,3,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626901810652,41,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1166,3813,2,2,null,41,1208,0
1626901811907,3,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626901810665,36,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,36,1209,0
1626901812811,22,UpdatePost,500,Internal Server Error,Editor 1-1,text,false,,285,1785,2,2,http://192.168.56.101/api/posts/update/foo,22,0,0
1626901812802,53,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,53,0,0
1626901813734,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,4,0,0
1626901813756,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,3,0,0
1626901814639,6,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,6,0,0
1626901811910,32,Updated,,"Number of samples in transaction : 3, number of failing samples : 1",Editor 1-1,,false,,1171,4341,2,2,null,32,2704,0
1626901814660,3,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,3,0,0
1626901811902,59,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,59,2702,0
1626901814946,11,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,11,0,0
1626901814963,11,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,11,0,0
1626901815259,14,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,14,0,0
1626901814646,25,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,25,603,0
1626901815275,12,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,12,0,0
1626901814663,23,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,23,601,0
1626901815274,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626901815287,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626901815574,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901815587,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
